Time,Time2,LAT,LONG,TEMP1C,TEMP1F
14:59:50,59:50.2,44.48050333,-73.20716167,27.5,81.5
14:59:51,59:51.2,44.48048333,-73.20717,27.5,81.5
14:59:52,59:52.2,44.480465,-73.20718,27.5,81.5
14:59:53,59:53.2,44.48046,-73.20718167,27.5,81.5
14:59:54,59:54.2,44.48045167,-73.20718167,27.5,81.5
14:59:55,59:55.2,44.480445,-73.207185,27.5,81.5
14:59:56,59:56.2,44.48044,-73.20719167,27.5,81.5
14:59:57,59:57.2,44.48043667,-73.2072,27.5,81.5
14:59:58,59:58.2,44.48043167,-73.20720667,27.5,81.5
14:59:59,59:59.2,44.48039,-73.20721833,27.5,81.5
15:00:00,00:00.2,44.48036667,-73.20722833,27.5,81.5
15:00:01,00:01.2,44.48036,-73.207235,27.5,81.5
15:00:02,00:02.2,44.48035833,-73.207225,27.5,81.5
15:00:03,00:03.2,44.48034333,-73.20721667,27.5,81.5
15:00:04,00:04.2,44.48031167,-73.20720667,27.5,81.5
15:00:05,00:05.2,44.48028833,-73.20721,27.5,81.5
15:00:06,00:06.2,44.480275,-73.20720833,27.5,81.5
15:00:07,00:07.2,44.48026167,-73.207205,27.25,81.05
15:00:08,00:08.2,44.48024,-73.207215,27,80.6
15:00:09,00:09.2,44.48021667,-73.20722333,27,80.6
15:00:10,00:10.2,44.480185,-73.207225,27,80.6
15:00:11,00:11.2,44.48019667,-73.20723167,27,80.6
15:00:12,00:12.2,44.48019,-73.20724833,27,80.6
15:00:13,00:13.2,44.48016,-73.20727333,27,80.6
15:00:14,00:14.2,44.48012667,-73.20729167,27.25,81.05
15:00:15,00:15.2,44.48008,-73.20732,27,80.6
15:00:16,00:16.2,44.480055,-73.20734,27.25,81.05
15:00:17,00:17.2,44.48004,-73.20735833,27.25,81.05
15:00:18,00:18.2,44.48003833,-73.20736167,27.25,81.05
15:00:19,00:19.2,44.48004,-73.20736667,27.25,81.05
15:00:20,00:20.2,44.48004333,-73.20737333,27.25,81.05
15:00:21,00:21.2,44.48002667,-73.207385,27.25,81.05
15:00:22,00:22.2,44.47999167,-73.20741,27,80.6
15:00:23,00:23.2,44.47995833,-73.207435,27.25,81.05
15:00:24,00:24.2,44.47992333,-73.207465,27.25,81.05
15:00:25,00:25.2,44.47988667,-73.20749833,27.5,81.5
15:00:26,00:26.2,44.47986167,-73.20751667,27.25,81.05
15:00:27,00:27.2,44.47984167,-73.20753,27.25,81.05
15:00:28,00:28.2,44.47981,-73.20753833,27,80.6
15:00:29,00:29.2,44.47978833,-73.20753667,27.25,81.05
15:00:30,00:30.2,44.47976333,-73.20755,27,80.6
15:00:31,00:31.2,44.47976,-73.20755833,27,80.6
15:00:32,00:32.2,44.479765,-73.20756333,27,80.6
15:00:33,00:33.2,44.47977333,-73.20757333,27,80.6
15:00:34,00:34.2,44.47975333,-73.20758333,27,80.6
15:00:35,00:35.2,44.47973333,-73.20758833,27,80.6
15:00:36,00:36.2,44.47971667,-73.20759667,27,80.6
15:00:37,00:37.2,44.479695,-73.20761,27,80.6
15:00:38,00:38.2,44.479675,-73.20762,27,80.6
15:00:39,00:39.2,44.47965333,-73.207625,27,80.6
15:00:40,00:40.2,44.47963833,-73.20762667,27,80.6
15:00:41,00:41.2,44.479625,-73.20762333,27,80.6
15:00:42,00:42.2,44.47960833,-73.20762333,27,80.6
15:00:43,00:43.2,44.47956333,-73.20760167,27.25,81.05
15:00:44,00:44.2,44.47952667,-73.20760667,26.25,79.25
15:00:45,00:45.2,44.47952167,-73.20758667,25,77
15:00:46,00:46.2,44.47967,-73.20745833,27,80.6
15:00:47,00:47.2,44.47983667,-73.20732667,27.5,81.5
15:00:48,00:48.2,44.479975,-73.20723,27.5,81.5
15:00:49,00:49.2,44.48002167,-73.20721333,27.5,81.5
15:00:50,00:50.2,44.48010333,-73.20716833,27.5,81.5
15:00:51,00:51.2,44.48011333,-73.207155,27.75,81.95
15:00:52,00:52.2,44.48012333,-73.20714,27.5,81.5
15:00:53,00:53.2,44.480135,-73.20712833,27.5,81.5
15:00:54,00:54.2,44.48013833,-73.20712833,27.5,81.5
15:00:55,00:55.2,44.48016333,-73.20711667,27.75,81.95
15:00:56,00:56.2,44.48022833,-73.20709167,27.25,81.05
15:00:57,00:57.2,44.48028833,-73.20706667,27.75,81.95
15:00:58,00:58.2,44.48034333,-73.20705,27.75,81.95
15:00:59,00:59.2,44.48037667,-73.207035,28,82.4
15:01:00,01:00.2,44.48043333,-73.20701333,28,82.4
